# tStepInit totalTime sampleInterval to2PN absTol relTol
100	3.15576e+10	2.592e+06	1	0.001	1e-09
# t[s]	r[km]	v[km/s]	dt[s]	E_newt	L_newt
3.8880000000e+08	7.6122833480e+05	8.9061754948e+02	7.6748771436e+01	-9.6387094261e+04	6.7301004400e+08	6.3198512660e+05	4.2433875319e+05
3.9139200000e+08	8.0015572234e+05	8.6326940865e+02	8.0269201888e+01	-9.6386171197e+04	6.7301083552e+08	4.3538349716e+04	7.9897033243e+05
3.9398400000e+08	1.0184141384e+06	7.3770913369e+02	1.3584323352e+02	-9.6382788024e+04	6.7301363167e+08	-5.8868183690e+05	8.3103613171e+05
3.9657600000e+08	1.2870898819e+06	6.2480120481e+02	1.4927468596e+02	-9.6380797327e+04	6.7301580995e+08	-1.1024782241e+06	6.6418531259e+05
3.9916800000e+08	1.5501086946e+06	5.3984536952e+02	4.4034531713e+00	-9.6379801690e+04	6.7301726887e+08	-1.4939422028e+06	4.1348961253e+05
4.0176000000e+08	1.7925162340e+06	4.7534746578e+02	2.2081970868e+02	-9.6379269985e+04	6.7301828954e+08	-1.7877719570e+06	1.3032988469e+05
4.0435200000e+08	2.0114308263e+06	4.2471756353e+02	2.6167854332e+02	-9.6378962597e+04	6.7301904966e+08	-2.0048721367e+06	-1.6230121560e+05
4.0694400000e+08	2.2072890508e+06	3.8376488936e+02	3.0553182408e+02	-9.6378773468e+04	6.7301964666e+08	-2.1602849412e+06	-4.5309372840e+05
4.0953600000e+08	2.3813611856e+06	3.4988581648e+02	3.3749952748e+02	-9.6378652053e+04	6.7302013561e+08	-2.2647910741e+06	-7.3593646946e+05
4.1212800000e+08	2.5350096483e+06	3.2142985719e+02	3.7922270475e+02	-9.6378572051e+04	6.7302054923e+08	-2.3263163444e+06	-1.0072369050e+06
4.1472000000e+08	2.6694706491e+06	2.9732814059e+02	4.2323657665e+02	-9.6378518903e+04	6.7302090802e+08	-2.3508671982e+06	-1.2647122056e+06
4.1731200000e+08	2.7857988413e+06	2.7688172583e+02	4.6669803965e+02	-9.6378484004e+04	6.7302122529e+08	-2.3431290614e+06	-1.5067917525e+06
